Company,Car,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,torque,seats,selling_price
Toyota,Toyota Innova 2.5,2013,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7,750000.0
Maruti,Maruti Swift AMT,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,650000.0
Toyota,Toyota Etios VX,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,132Nm@ 3000rpm,5,625000.0
Maruti,Maruti Swift AMT,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,600000.0
Hyundai,Hyundai Grand i10,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5,450000.0
BMW,BMW X4 M,2019,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5400000.0
BMW,BMW X4 M,2019,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5500000.0
Honda,Honda Amaze V,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5,779000.0
Skoda,Skoda Rapid 1.6,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,153Nm@ 3800rpm,5,645000.0
Volvo,Volvo V40 D3,2018,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5,2475000.0
Jaguar,Jaguar XE 2016-2019,2017,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5,2625000.0
Lexus,Lexus ES 300h,2019,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5,5150000.0
Jaguar,Jaguar XF 2,2017,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5,3200000.0
Tata,Tata Safari Storme,2015,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7,503000.0
Volvo,Volvo XC40 D4,2019,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5,3800000.0
Toyota,Toyota Camry 2.5,2016,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,213Nm@ 4500rpm,5,2000000.0
Maruti,Maruti Wagon R,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,90Nm@ 3500rpm,5,225000.0
Maruti,Maruti Baleno Alpha,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5,740000.0
Honda,Honda Jazz VX,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5,550000.0
Toyota,Toyota Innova 2.5,2013,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7,750000.0
Maruti,Maruti Swift AMT,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,650000.0
Toyota,Toyota Etios VX,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,132Nm@ 3000rpm,5,625000.0
Maruti,Maruti Swift AMT,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,600000.0
Hyundai,Hyundai Grand i10,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5,450000.0
BMW,BMW X4 M,2019,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5400000.0
BMW,BMW X4 M,2019,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5500000.0
Honda,Honda Amaze V,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5,779000.0
Skoda,Skoda Rapid 1.6,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,153Nm@ 3800rpm,5,645000.0
Volvo,Volvo V40 D3,2018,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5,2475000.0
Jaguar,Jaguar XE 2016-2019,2017,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5,2625000.0
Lexus,Lexus ES 300h,2019,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5,5150000.0
Jaguar,Jaguar XF 2,2017,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5,3200000.0
Tata,Tata Safari Storme,2015,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7,503000.0
Volvo,Volvo XC40 D4,2019,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5,3800000.0
Toyota,Toyota Camry 2.5,2016,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,213Nm@ 4500rpm,5,2000000.0
Maruti,Maruti Wagon R,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,90Nm@ 3500rpm,5,225000.0
Maruti,Maruti Baleno Alpha,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5,740000.0
Honda,Honda Jazz VX,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5,550000.0
Toyota,Toyota Innova 2.5,2013,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7,750000.0
Maruti,Maruti Swift AMT,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,650000.0
Toyota,Toyota Etios VX,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,132Nm@ 3000rpm,5,625000.0
Maruti,Maruti Swift AMT,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,600000.0
Hyundai,Hyundai Grand i10,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5,450000.0
BMW,BMW X4 M,2019,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5400000.0
BMW,BMW X4 M,2019,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5500000.0
Honda,Honda Amaze V,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5,779000.0
Skoda,Skoda Rapid 1.6,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,153Nm@ 3800rpm,5,645000.0
Volvo,Volvo V40 D3,2018,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5,2475000.0
Jaguar,Jaguar XE 2016-2019,2017,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5,2625000.0
Lexus,Lexus ES 300h,2019,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5,5150000.0
Jaguar,Jaguar XF 2,2017,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5,3200000.0
Tata,Tata Safari Storme,2015,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7,503000.0
Volvo,Volvo XC40 D4,2019,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5,3800000.0
Toyota,Toyota Camry 2.5,2016,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,213Nm@ 4500rpm,5,2000000.0
Maruti,Maruti Wagon R,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,90Nm@ 3500rpm,5,225000.0
Maruti,Maruti Baleno Alpha,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5,740000.0
Honda,Honda Jazz VX,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5,550000.0
Toyota,Toyota Innova 2.5,2013,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7,750000.0
Maruti,Maruti Swift AMT,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,650000.0
Toyota,Toyota Etios VX,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,132Nm@ 3000rpm,5,625000.0
Maruti,Maruti Swift AMT,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,600000.0
Hyundai,Hyundai Grand i10,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5,450000.0
BMW,BMW X4 M,2019,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5400000.0
BMW,BMW X4 M,2019,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5,5500000.0
Honda,Honda Amaze V,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5,779000.0
Skoda,Skoda Rapid 1.6,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,153Nm@ 3800rpm,5,645000.0
Volvo,Volvo V40 D3,2018,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5,2475000.0
Tata,Tata Indigo CS,2017,155000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.01,140Nm@ 1800-3000rpm,5,385000.0
Maruti,Maruti Celerio ZXI,2016,35000.0,Petrol,Individual,Automatic,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,400000.0
Hyundai,Hyundai Grand i10,2018,50000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5,550000.0
Chevrolet,Chevrolet Tavera Neo,2010,185000.0,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,"19@ 1,800(kgm@ rpm)",7,270000.0
Tata,Tata Indigo CS,2013,175000.0,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,135Nm@ 2500rpm,5,200000.0
Renault,Renault KWID RXT,2016,11500.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,310000.0
Hyundai,Hyundai Xcent 1.2,2019,3000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,190.25nm@ 1750-2250rpm,5,700000.0
Chevrolet,Chevrolet Sail LT,2015,80000.0,Diesel,Individual,Manual,Second Owner,22.1,1248.0,74.0,190Nm@ 1750rpm,5,480000.0
Maruti,Maruti Alto LXI,2005,40000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,90000.0
Maruti,Maruti Alto LXI,2005,40000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,80000.0
Maruti,Maruti Ritz VDi,2015,90000.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5,350000.0
Maruti,Maruti SX4 S,2017,100000.0,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,200Nm@ 1750rpm,5,600000.0
Mahindra,Mahindra Scorpio M2DI,2011,120000.0,Diesel,Individual,Manual,Third Owner,13.5,2179.0,115.0,277.5Nm@ 1700-2200rpm,5,350000.0
Maruti,Maruti Vitara Brezza,2018,50000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,770000.0
Mahindra,Mahindra Verito 1.5,2012,25000.0,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,160Nm@ 2000rpm,5,350000.0
Mahindra,Mahindra Scorpio VLX,2011,50000.0,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8,600000.0
Mahindra,Mahindra TUV 300,2016,71000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7,750000.0
Maruti,Maruti Wagon R,2016,40000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,340000.0
Hyundai,Hyundai Elite i20,2018,31800.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,114.73nm@ 4000rpm,5,650000.0
Hyundai,Hyundai i10 Sportz,2014,65000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5,300000.0
Maruti,Maruti Alto 800,2014,15000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,204999.0
Mahindra,Mahindra Verito 1.5,2012,70000.0,Diesel,Individual,Manual,Second Owner,20.8,1461.0,65.0,160Nm@ 2000rpm,5,254999.0
Ford,Ford Figo Aspire,2017,5000.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112Nm@ 4000rpm,5,650000.0
Hyundai,Hyundai EON Magna,2017,50000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,280000.0
Tata,Tata Indica V2,2011,80000.0,Diesel,Individual,Manual,First Owner,17.2,1396.0,53.5,"8.5@ 2,500(kgm@ rpm)",5,100000.0
Chevrolet,Chevrolet Tavera Neo,2014,70000.0,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171Nm@ 1800rpm,9,575000.0
Maruti,Maruti Vitara Brezza,2017,40000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,780000.0
Mahindra,Mahindra Bolero 2011-2019,2013,157000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7,467000.0
Mahindra,Mahindra Scorpio S10,2015,90000.0,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,280Nm@ 1800-2800rpm,7,1050000.0
Hyundai,Hyundai i10 Magna,2011,80000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,225000.0
Hyundai,Hyundai Santro GLS,2004,90000.0,Petrol,Individual,Manual,Third Owner,,,,,,90000.0
Hyundai,Hyundai Santro Xing,2004,80000.0,Petrol,Individual,Automatic,Third Owner,,,,,,80000.0
Toyota,Toyota Etios Liva,2012,80000.0,Diesel,Individual,Manual,First Owner,,,,,,300000.0
Mahindra,Mahindra Verito 1.5,2012,70000.0,Diesel,Individual,Manual,Second Owner,21.03,1461.0,65.0,160Nm@ 2000rpm,5,260000.0
Chevrolet,Chevrolet Spark 1,2009,50000.0,Petrol,Individual,Manual,Second Owner,16.0,995.0,63.0,"9.2@ 4,200(kgm@ rpm)",5,90000.0
Ford,Ford Figo Diesel,2012,60000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,280000.0
Mahindra,Mahindra Verito 1.5,2014,106000.0,Diesel,Individual,Manual,Second Owner,20.8,1461.0,65.0,160Nm@ 2000rpm,5,350000.0
Mahindra,Mahindra Scorpio 2.6,2006,80000.0,Diesel,Individual,Manual,Second Owner,10.5,2179.0,120.0,290Nm@ 1800-2800rpm,7,229999.0
Mahindra,Mahindra Bolero 2011-2019,2016,80000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,63.0,180Nm@ 1440-1500rpm,9,550000.0
Toyota,Toyota Innova 2.5,2013,110000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,200Nm@ 1400-3400rpm,8,850000.0
Mahindra,Mahindra Bolero DI,2011,120000.0,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,370000.0
Maruti,Maruti Alto K10,2013,27000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,250000.0
Maruti,Maruti Alto LXi,2007,70000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,95000.0
Maruti,Maruti Wagon R,2010,70000.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5,180000.0
Mahindra,Mahindra NuvoSport N8,2016,50000.0,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,240Nm@ 1600-2800rpm,7,650000.0
Hyundai,Hyundai Xcent 1.2,2018,60000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,190.25nm@ 1750-2250rpm,5,530000.0
Maruti,Maruti Swift VVT,2017,15000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,610000.0
Maruti,Maruti Zen Estilo,2011,40000.0,Petrol,Individual,Manual,First Owner,,,,,,200000.0
Mahindra,Mahindra Xylo E4,2010,135000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8,265000.0
Tata,Tata Tiago 1.2,2018,26300.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,560000.0
Mahindra,Mahindra Bolero 2011-2019,2014,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7,430000.0
Maruti,Maruti Swift Dzire,2017,35000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,711000.0
Maruti,Maruti Swift Dzire,2015,30000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5,511000.0
Mahindra,Mahindra Bolero 2011-2019,2012,165000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7,450000.0
Tata,Tata Zest Revotron,2015,50000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,325000.0
Renault,Renault Scala Diesel,2013,120000.0,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,200Nm@ 2000rpm,5,434999.0
Ford,Ford Figo Diesel,2010,100000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,210000.0
Maruti,Maruti Omni BSIII,2009,90000.0,Petrol,Individual,Manual,Third Owner,,,,,,140000.0
Maruti,Maruti SX4 Vxi,2007,120000.0,Petrol,Individual,Manual,Second Owner,15.0,1586.0,104.68,"145@ 4,100(kgm@ rpm)",5,160000.0
Maruti,Maruti Ertiga VXI,2017,70000.0,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,130Nm@ 4000rpm,7,650000.0
Maruti,Maruti Swift VDI,2008,90000.0,Diesel,Individual,Manual,Second Owner,,,,,,250000.0
Hyundai,Hyundai i20 Sportz,2014,72000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,320000.0
Renault,Renault KWID Climber,2017,50000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91Nm@ 4250rpm,5,290000.0
Mahindra,Mahindra Jeep Classic,1996,5000.0,Diesel,Individual,Manual,Second Owner,,,,,,163000.0
Tata,Tata Nano CX,2013,30000.0,Petrol,Individual,Manual,First Owner,25.4,624.0,37.48,51Nm@ 4000+/-500rpm,4,80000.0
Tata,Tata Safari Storme,2017,20000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7,1100000.0
Maruti,Maruti Ciaz ZDi,2015,110000.0,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,200Nm@ 1750rpm,5,600000.0
Renault,Renault KWID RXT,2017,25000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,340000.0
Toyota,Toyota Innova 2.5,2014,120000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,7,750000.0
Maruti,Maruti Alto LX,2006,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,100000.0
Renault,Renault KWID RXT,2019,10000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,395000.0
Maruti,Maruti Wagon R,2010,65000.0,Petrol,Individual,Manual,First Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5,200000.0
Maruti,Maruti Eeco CNG,2019,10000.0,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,85Nm@ 3000rpm,5,450000.0
Mahindra,Mahindra Verito 1.4,2012,110000.0,Petrol,Individual,Manual,Second Owner,13.87,1390.0,75.0,110Nm@ 3000rpm,5,180000.0
Mahindra,Mahindra Bolero DI,2008,120000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,190000.0
Maruti,Maruti Eeco 5,2015,72000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,5,310000.0
Maruti,Maruti Ritz VDi,2014,89100.0,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5,351000.0
Chevrolet,Chevrolet Optra 1.6,2006,94000.0,Petrol,Individual,Manual,Second Owner,17.4,1599.0,104.0,148Nm@ 3500rpm,5,190000.0
Hyundai,Hyundai EON Magna,2015,120000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,225000.0
Chevrolet,Chevrolet Spark 1,2012,110000.0,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,90.3Nm@ 4200rpm,5,130000.0
Maruti,Maruti Ciaz Alpha,2018,50000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,1000000.0
Tata,Tata Indica V2,2004,90000.0,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,"12.5@ 2,500(kgm@ rpm)",5,55000.0
Chevrolet,Chevrolet Sail 1.2,2014,23000.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5Nm@ 5000rpm,5,330000.0
Maruti,Maruti Omni MPI,2013,50000.0,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59Nm@ 2500rpm,5,166000.0
Mahindra,Mahindra Xylo D4,2013,300000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8,200000.0
Maruti,Maruti Alto K10,2011,50000.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,140000.0
Maruti,Maruti Eeco CNG,2017,140000.0,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,85Nm@ 3000rpm,5,370000.0
Hyundai,Hyundai Elite i20,2019,16000.0,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,117nm@ 4000rpm,5,720000.0
Hyundai,Hyundai i20 Active,2015,126000.0,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,219.66nm@ 1500-2750rpm,5,500000.0
Hyundai,Hyundai Xcent 1.2,2019,15000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,113.75nm@ 4000rpm,5,570000.0
Maruti,Maruti Swift Dzire,2010,200000.0,Petrol,Individual,Manual,First Owner,17.5,1197.0,85.8,114Nm@ 4000rpm,5,210000.0
Maruti,Maruti Alto LXi,2009,120000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,120000.0
Hyundai,Hyundai Getz GLX,2005,120000.0,Petrol,Individual,Manual,Fourth & Above Owner,15.3,1341.0,83.0,115Nm@ 3200rpm,5,95000.0
Hyundai,Hyundai i10 Sportz,2010,110000.0,Petrol,Individual,Automatic,Third Owner,16.95,1197.0,78.9,111.8Nm@ 4000rpm,5,196000.0
Maruti,Maruti Eeco 5,2016,38000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,5,392000.0
Tata,Tata Manza Aura,2010,104000.0,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,116Nm@ 4750rpm,5,150000.0
Honda,Honda BR-V i-VTEC,2017,120000.0,Petrol,Individual,Manual,First Owner,15.4,1497.0,117.3,145Nm@ 4600rpm,7,595000.0
Maruti,Maruti Vitara Brezza,2018,35000.0,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,833000.0
Maruti,Maruti Swift VDI,2011,210000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5,280000.0
Maruti,Maruti 800 Std,2003,35000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,35000.0
Maruti,Maruti Ritz VDi,2009,85000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,113Nm@ 4500rpm,5,180000.0
Maruti,Maruti Wagon R,2012,80000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,225000.0
Mercedes-Benz,Mercedes-Benz New C-Class,2012,50000.0,Diesel,Individual,Automatic,First Owner,14.84,2143.0,170.0,400Nm@ 1400-2800rpm,5,1400000.0
Hyundai,Hyundai i20 Era,2009,40000.0,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,340000.0
Toyota,Toyota Innova 2.5,2010,216000.0,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8,550000.0
Maruti,Maruti Wagon R,2017,65000.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,400000.0
Hyundai,Hyundai Getz GLE,2006,100000.0,Petrol,Individual,Manual,Third Owner,15.3,1341.0,83.0,115Nm@ 3200rpm,5,90000.0
Maruti,Maruti Ciaz VDi,2015,84000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,650000.0
Toyota,Toyota Innova 2.5,2012,210000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.0,200Nm@ 1400-3400rpm,7,730000.0
Chevrolet,Chevrolet Aveo U-VA,2010,60000.0,Petrol,Individual,Manual,First Owner,15.26,1150.0,74.9,110Nm@ 4400rpm,5,125000.0
Hyundai,Hyundai Getz GLE,2006,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,15.3,1341.0,83.0,115Nm@ 3200rpm,5,81000.0
Maruti,Maruti Swift Glam,2007,78000.0,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,"11.5@ 4,500(kgm@ rpm)",5,170000.0
