Company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,seats,selling_price
Hyundai,2017,40000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,610000.0
Maruti,2014,50000.0,Petrol,Individual,Manual,First Owner,4.485488126649077,796.0,47.3,5,235000.0
Maruti,2017,90000.0,Petrol,Individual,Manual,First Owner,6.636304489264802,1196.0,73.0,5,330000.0
others,2014,90000.0,Diesel,Individual,Manual,First Owner,4.30317848410758,1461.0,83.8,5,472000.0
Maruti,2019,10000.0,Petrol,Individual,Manual,First Owner,4.809052333804809,1197.0,81.8,5,585000.0
Mahindra,2018,10000.0,Diesel,Individual,Manual,First Owner,3.74468085106383,909.0,45.0,8,500000.0
Maruti,2019,27000.0,Petrol,Individual,Manual,First Owner,4.258872651356993,998.0,67.05,5,360000.0
Maruti,2016,70000.0,Diesel,Individual,Manual,First Owner,3.3095148552087252,1248.0,74.0,5,649000.0
Maruti,2017,50000.0,Petrol,Individual,Manual,First Owner,6.071428571428571,796.0,34.2,5,200000.0
Hyundai,2014,110000.0,Diesel,Individual,Manual,First Owner,3.6666666666666665,1120.0,70.0,5,400000.0
Maruti,2015,100000.0,Diesel,Individual,Manual,Second Owner,3.186097031136857,793.0,47.0,5,250000.0
Mahindra,2018,50000.0,Diesel,Individual,Manual,First Owner,5.086705202312139,1497.0,121.0,7,1200000.0
Maruti,2009,105000.0,Diesel,Individual,Manual,Second Owner,4.943820224719101,1248.0,75.0,5,250000.0
Toyota,2013,110000.0,Diesel,Individual,Manual,First Owner,6.774441878367975,2494.0,100.6,8,819999.0
Mahindra,2014,60000.0,Diesel,Individual,Manual,Second Owner,5.827814569536424,2179.0,140.0,7,800000.0
Ford,2013,49102.0,Petrol,Dealers,Manual,Second Owner,5.402542372881356,999.0,123.37,5,429000.0
Hyundai,2010,60000.0,Petrol,Individual,Manual,Third Owner,5.691964285714286,1086.0,62.1,5,150000.0
Maruti,2010,120000.0,Diesel,Individual,Manual,Second Owner,3.492063492063492,1248.0,74.0,5,315000.0
Chevrolet,2012,90000.0,Diesel,Individual,Manual,First Owner,3.4591194968553456,936.0,57.6,5,170000.0
Honda,2014,33033.0,Petrol,Dealers,Manual,First Owner,5.2577319587628875,1198.0,86.8,5,335000.0
Hyundai,2015,63063.0,Petrol,Dealers,Automatic,First Owner,5.396825396825397,1197.0,82.0,5,465000.0
Renault,2013,81000.0,Diesel,Individual,Manual,Second Owner,4.629142556549184,1461.0,108.45,5,360000.0
Hyundai,2018,80000.0,Diesel,Individual,Manual,First Owner,3.4645669291338583,1186.0,73.97,5,570000.0
Renault,2012,105000.0,Diesel,Individual,Manual,Second Owner,4.629142556549184,1461.0,108.45,5,350000.0
Maruti,2017,227000.0,Petrol,Individual,Manual,First Owner,5.828571428571428,1373.0,91.1,7,700000.0
Renault,2012,100000.0,Diesel,Individual,Manual,Second Owner,4.629142556549184,1461.0,108.45,5,375000.0
Maruti,2019,60000.0,others,Individual,Manual,First Owner,3.874202370100273,1196.0,61.7,5,450000.0
Hyundai,2013,70000.0,Diesel,Individual,Manual,Third Owner,4.018264840182649,1396.0,88.76,5,325000.0
Volkswagen,2011,120000.0,Diesel,Individual,Manual,Third Owner,4.284323271665044,1598.0,103.6,5,260000.0
Maruti,2009,80000.0,Petrol,Individual,Manual,Third Owner,5.177664974619289,796.0,46.3,5,130000.0
Tata,2008,120000.0,Diesel,Individual,Manual,others,7.605877268798617,2179.0,138.1,7,150000.0
Hyundai,2014,40000.0,Petrol,Individual,Manual,First Owner,5.691964285714286,1086.0,62.1,5,220000.0
Hyundai,2014,53000.0,Petrol,Individual,Manual,First Owner,5.009823182711199,1197.0,78.9,5,275000.0
Maruti,2017,60000.0,Diesel,Individual,Manual,First Owner,3.492063492063492,1248.0,74.0,5,455000.0
Hyundai,2017,30000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,570000.0
Volkswagen,2013,100000.0,Diesel,Individual,Manual,Third Owner,4.284323271665044,1598.0,103.6,5,330000.0
Toyota,2018,70000.0,Diesel,Individual,Manual,First Owner,6.432748538011696,2393.0,147.8,7,1576000.0
Maruti,2012,98000.0,Diesel,Individual,Manual,others,4.236880115551276,1248.0,88.8,7,450000.0
Hyundai,2014,60000.0,Petrol,Individual,Manual,First Owner,4.834123222748815,814.0,55.2,5,250000.0
Hyundai,2010,80000.0,Petrol,Individual,Manual,Third Owner,5.009823182711199,1197.0,78.9,5,165000.0
Mahindra,2013,117000.0,Diesel,Dealers,Automatic,First Owner,7.8711985688729875,2696.0,184.0,7,800000.0
Honda,2018,8576.0,Petrol,Dealers,Manual,First Owner,5.454545454545454,1199.0,88.7,5,680000.0
Tata,2017,19723.0,Petrol,Dealers,Automatic,First Owner,5.024630541871921,1199.0,84.0,5,525000.0
Honda,2016,21446.0,Petrol,Dealers,Manual,First Owner,6.071428571428571,1497.0,116.3,5,825000.0
Maruti,2017,52289.0,Diesel,Dealers,Manual,First Owner,3.50597609561753,1248.0,88.5,5,750000.0
Mahindra,2017,52236.0,Diesel,Dealers,Manual,First Owner,5.7142857142857135,2179.0,120.0,7,950000.0
Mahindra,2017,54470.0,Diesel,Dealers,Manual,First Owner,5.7142857142857135,2179.0,120.0,7,950000.0
Hyundai,2017,25471.0,Diesel,Dealers,Manual,First Owner,4.018264840182649,1396.0,90.0,5,675000.0
Tata,2019,33928.0,Petrol,Dealers,Manual,First Owner,4.278523489932886,1199.0,84.48,5,490000.0
Mahindra,2018,59736.0,Diesel,Dealers,Manual,First Owner,4.7593293672255275,1493.0,100.0,7,775000.0
Honda,2009,54290.0,Petrol,Dealers,Manual,First Owner,6.0,1497.0,118.0,5,350000.0
Honda,2016,2118.0,Petrol,Dealers,Manual,First Owner,5.2577319587628875,1198.0,86.8,5,475000.0
Mahindra,2017,61379.0,Diesel,Dealers,Manual,First Owner,5.7142857142857135,2179.0,120.0,7,950000.0
Honda,2010,58544.0,Petrol,Dealers,Manual,Second Owner,5.862068965517242,1497.0,117.3,5,350000.0
Maruti,2016,74381.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,400000.0
Maruti,2001,35000.0,Petrol,Individual,Manual,Third Owner,6.335403726708074,796.0,37.0,4,75000.0
Ford,2017,63982.0,Diesel,Dealers,Manual,First Owner,3.876651982378855,1498.0,89.84,5,850000.0
Maruti,2008,65000.0,Petrol,Dealers,Manual,Second Owner,5.396825396825397,998.0,67.1,5,175000.0
Mahindra,2014,74000.0,Diesel,Dealers,Manual,First Owner,5.513784461152882,2523.0,62.1,7,570000.0
Renault,2013,56429.0,Diesel,Dealers,Manual,Second Owner,4.629142556549184,1461.0,108.45,5,525000.0
Hyundai,2012,56000.0,Petrol,Individual,Manual,First Owner,5.009823182711199,1197.0,78.9,5,270000.0
Hyundai,2019,19500.0,Petrol,Dealers,Manual,First Owner,5.024630541871921,1086.0,68.07,5,434999.0
Hyundai,2015,30000.0,Petrol,Dealers,Manual,First Owner,5.483870967741935,1197.0,81.83,5,495000.0
Hyundai,2016,53000.0,Diesel,Dealers,Manual,First Owner,3.904170363797693,1396.0,88.73,5,575000.0
Hyundai,2017,5000.0,Petrol,Individual,Manual,First Owner,5.06454816285998,1197.0,81.86,5,600000.0
Hyundai,2015,25000.0,Petrol,Individual,Manual,First Owner,5.996472663139329,1591.0,121.4,5,700000.0
Honda,2014,72000.0,Diesel,Dealers,Manual,First Owner,3.384615384615385,1498.0,98.6,5,560000.0
Maruti,2016,72000.0,Diesel,Dealers,Manual,First Owner,3.492063492063492,1248.0,74.0,5,565000.0
Mahindra,2005,80000.0,Diesel,Individual,Manual,First Owner,6.470588235294118,2523.0,63.0,7,250000.0
Skoda,2013,29000.0,Petrol,Individual,Manual,Second Owner,6.8,1598.0,103.5,5,409999.0
others,2016,56832.0,Diesel,Dealers,Manual,First Owner,4.428787116255662,1461.0,83.14,5,495000.0
Hyundai,2014,30528.0,Petrol,Dealers,Manual,First Owner,5.483870967741935,1197.0,81.86,5,470000.0
Honda,2013,65285.0,Diesel,Dealers,Manual,First Owner,3.562753036437247,1498.0,98.63,5,350000.0
Toyota,2020,20102.0,Diesel,Dealers,Manual,First Owner,6.432748538011696,2393.0,147.51,8,1560000.0
Honda,2015,43000.0,Petrol,Dealers,Manual,First Owner,5.454545454545454,1199.0,88.7,5,480000.0
Toyota,2013,52380.0,Diesel,Dealers,Manual,First Owner,3.7303942348452734,1364.0,67.04,5,270000.0
Mahindra,2018,74250.0,Diesel,Dealers,Manual,First Owner,4.19047619047619,1498.0,74.96,7,660000.0
Maruti,2017,57247.0,Petrol,Dealers,Automatic,First Owner,4.8827190043082815,1197.0,81.8,5,490000.0
Maruti,2017,52000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,800000.0
others,2011,47000.0,Petrol,Individual,Manual,Second Owner,6.017699115044247,1498.0,97.7,5,350000.0
Ford,2011,80000.0,Diesel,Individual,Manual,Third Owner,4.943820224719101,1399.0,68.0,5,170000.0
Tata,2011,85000.0,Diesel,Individual,Manual,Second Owner,4.888888888888888,1248.0,75.0,5,125000.0
Maruti,2012,100000.0,Diesel,Individual,Manual,First Owner,4.559585492227979,1248.0,73.9,5,400000.0
others,2011,110000.0,Petrol,Individual,Manual,First Owner,6.017699115044247,1498.0,97.7,5,250000.0
others,2010,178000.0,Diesel,Individual,Manual,Second Owner,4.313725490196079,1248.0,91.7,5,190000.0
Maruti,2010,120000.0,Petrol,Individual,Manual,Third Owner,5.177664974619289,796.0,46.3,5,125000.0
others,2017,70000.0,Diesel,Individual,Manual,First Owner,5.398773006134969,1956.0,170.0,5,1950000.0
others,2011,120000.0,Diesel,Individual,Automatic,First Owner,6.875,1968.0,167.6,5,1300000.0
Toyota,2010,155000.0,Diesel,Individual,Manual,Third Owner,6.875,2494.0,102.0,8,786000.0
Maruti,2015,30000.0,Petrol,Individual,Manual,First Owner,4.973183812774256,998.0,67.04,5,335000.0
Maruti,2009,60000.0,Petrol,Individual,Manual,Third Owner,5.396825396825397,1061.0,67.0,5,114999.0
Volkswagen,2012,70000.0,Diesel,Individual,Manual,others,3.9873130946986857,1199.0,73.9,5,229999.0
Hyundai,2017,40000.0,Diesel,Individual,Manual,First Owner,3.904170363797693,1396.0,88.73,5,731000.0
Hyundai,2012,120000.0,Diesel,Individual,Manual,First Owner,3.942652329749104,1582.0,126.32,5,395000.0
Maruti,2015,120000.0,Diesel,Individual,Manual,First Owner,3.3095148552087252,1248.0,74.0,5,500000.0
Hyundai,2014,50000.0,Petrol,Individual,Manual,Third Owner,4.834123222748815,814.0,55.2,5,220000.0
Ford,2013,100000.0,Diesel,Individual,Manual,First Owner,4.4,1399.0,68.1,5,240000.0
Hyundai,2010,120000.0,Diesel,Individual,Manual,Third Owner,3.8260869565217392,1396.0,90.0,5,215000.0
Maruti,2012,90000.0,Diesel,Individual,Manual,Second Owner,3.842794759825328,1248.0,74.0,5,400000.0
Maruti,2012,90000.0,Petrol,Individual,Manual,First Owner,5.368421052631579,998.0,67.1,5,191000.0
Mahindra,2013,100000.0,Diesel,Individual,Manual,Second Owner,6.285714285714286,2498.0,112.0,8,351000.0
Tata,2015,20000.0,Petrol,Individual,Automatic,First Owner,4.657534246575343,624.0,37.48,4,250000.0
Hyundai,2009,90000.0,Diesel,Individual,Manual,Second Owner,4.861878453038674,1493.0,110.0,5,210000.0
Toyota,2011,120000.0,Petrol,Individual,Manual,Third Owner,5.795454545454545,1496.0,88.7,5,300000.0
Ford,2017,35000.0,Diesel,Individual,Manual,First Owner,3.4068912117692607,1498.0,99.0,5,700000.0
Hyundai,2010,120000.0,Diesel,Individual,Manual,Second Owner,7.4576271186440675,1991.0,150.0,5,500000.0
Maruti,2002,120000.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,120000.0
Hyundai,2019,10000.0,Diesel,Individual,Manual,First Owner,3.904170363797693,1396.0,88.76,5,850000.0
Honda,2017,65000.0,Diesel,Individual,Manual,Second Owner,3.450980392156863,1498.0,98.6,5,770000.0
Honda,2007,90000.0,Petrol,Individual,Manual,Third Owner,7.555555555555555,1799.0,130.0,5,245000.0
Maruti,2012,90000.0,Petrol,Individual,Manual,First Owner,4.875717017208413,998.0,67.1,5,250000.0
Hyundai,2016,42323.0,Diesel,Dealers,Manual,First Owner,4.1529023124115145,1396.0,88.76,5,651000.0
Honda,2013,42462.0,Petrol,Dealers,Manual,First Owner,6.071428571428571,1497.0,116.3,5,480000.0
Maruti,2015,54723.0,Diesel,Dealers,Manual,First Owner,3.492063492063492,1248.0,74.0,5,470000.0
Honda,2016,30000.0,Diesel,Individual,Manual,First Owner,3.2234432234432235,1498.0,98.6,5,500000.0
BMW,2011,42545.0,Diesel,Dealers,Automatic,First Owner,4.485219164118247,1998.0,190.0,5,1075000.0
Maruti,2016,32000.0,Diesel,Dealers,Manual,First Owner,3.50597609561753,1248.0,88.5,5,690000.0
Maruti,2017,41232.0,Diesel,Dealers,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,589000.0
Maruti,2017,41232.0,Diesel,Dealers,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,589000.0
Maruti,2018,20375.0,Petrol,Dealers,Manual,First Owner,4.8827190043082815,1197.0,81.8,5,480000.0
Maruti,2013,43978.0,Diesel,Dealers,Manual,Second Owner,3.098591549295775,1248.0,74.0,5,450000.0
Maruti,2018,50000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,770000.0
Mahindra,2015,40200.0,Diesel,Dealers,Manual,First Owner,4.19047619047619,1498.0,74.96,7,445000.0
Hyundai,2018,30000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,700000.0
Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,4.236880115551276,1248.0,88.8,7,560000.0
Ford,2013,48000.0,Diesel,Dealers,Manual,Second Owner,4.055299539170507,1498.0,98.96,5,475000.0
Honda,2014,27233.0,Diesel,Dealers,Manual,First Owner,3.211678832116789,1498.0,98.63,5,465000.0
Maruti,2017,28832.0,Diesel,Dealers,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,520000.0
Tata,2011,35000.0,Petrol,Individual,Manual,First Owner,6.8,1368.0,90.0,5,225000.0
Maruti,2015,35000.0,Petrol,Individual,Manual,First Owner,6.367041198501872,1373.0,93.7,7,700000.0
Maruti,2017,40000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,780000.0
Honda,2006,80000.0,Petrol,Individual,Manual,Second Owner,5.762711864406779,1497.0,78.0,5,93150.0
Mahindra,2016,30000.0,Diesel,Individual,Manual,Second Owner,5.113306217315514,1493.0,100.0,7,403000.0
Hyundai,2009,50000.0,Petrol,Individual,Manual,Second Owner,5.1489146895507325,1086.0,68.05,5,229999.0
Maruti,2016,40000.0,Diesel,Individual,Manual,Second Owner,3.3095148552087252,1248.0,74.0,5,525000.0
Maruti,2014,25000.0,Petrol,Individual,Manual,First Owner,6.367041198501872,1373.0,93.7,7,560000.0
Mahindra,2020,120000.0,Diesel,Individual,Manual,First Owner,5.827814569536424,2179.0,152.87,7,830000.0
Maruti,2011,60000.0,Diesel,Individual,Manual,Second Owner,4.170616113744075,1248.0,73.9,5,250000.0
Mahindra,2014,110000.0,Diesel,Individual,Manual,First Owner,5.513784461152882,2523.0,63.0,9,450000.0
Mahindra,2016,67000.0,Diesel,Individual,Manual,First Owner,5.7142857142857135,1997.0,120.0,7,745000.0
Ford,2010,50000.0,Diesel,Individual,Manual,Second Owner,4.4,1399.0,68.0,5,144000.0
Maruti,2008,40000.0,Petrol,Individual,Manual,First Owner,5.604395604395604,1061.0,64.0,5,120000.0
Tata,2008,120000.0,Diesel,Individual,Manual,Second Owner,7.605877268798617,2179.0,138.1,7,300000.0
Maruti,1999,100000.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,52000.0
Mahindra,2003,98000.0,Diesel,Individual,Manual,First Owner,8.38095238095238,2179.0,120.0,8,300000.0
Mahindra,2009,150000.0,Diesel,Individual,Manual,Second Owner,6.470588235294118,2523.0,63.0,7,270000.0
Chevrolet,2014,38000.0,Diesel,Individual,Manual,First Owner,3.981900452488688,1248.0,74.0,5,260000.0
Toyota,2015,120000.0,Diesel,Individual,Manual,First Owner,3.7303942348452734,1364.0,67.05,5,475000.0
Ford,2011,103000.0,Diesel,Individual,Manual,Third Owner,4.4,1399.0,68.0,5,302000.0
Maruti,1994,60000.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,45000.0
Maruti,2017,80000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,775000.0
Maruti,2015,50000.0,Diesel,Individual,Manual,First Owner,4.236880115551276,1248.0,88.76,7,700000.0
Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,3.492063492063492,1248.0,74.0,5,530000.0
Tata,2017,70000.0,Diesel,Individual,Manual,First Owner,4.093023255813954,1497.0,108.5,5,869999.0
Hyundai,2006,110000.0,Diesel,Individual,Manual,others,5.906040268456376,1991.0,112.2,5,155000.0
Tata,2019,30000.0,Petrol,Individual,Automatic,First Owner,4.278523489932886,1199.0,83.83,5,550000.0
Maruti,2016,80000.0,Diesel,Individual,Manual,Second Owner,3.3095148552087252,1248.0,74.0,5,600000.0
Maruti,2012,110000.0,Diesel,Individual,Manual,Second Owner,4.559585492227979,1248.0,73.9,5,430000.0
Tata,2010,120000.0,Diesel,Individual,Manual,First Owner,4.680851063829787,1248.0,90.0,5,246000.0
Maruti,2003,120000.0,Petrol,Individual,Manual,Third Owner,5.895953757225433,993.0,60.0,5,120000.0
Hyundai,2014,70000.0,Petrol,Individual,Manual,Second Owner,5.483870967741935,1197.0,81.83,5,565000.0
Hyundai,2018,60000.0,Diesel,Individual,Manual,First Owner,3.904170363797693,1396.0,88.76,5,850000.0
Maruti,2006,90000.0,Petrol,Individual,Manual,First Owner,5.177664974619289,796.0,46.3,5,160000.0
others,2014,142500.0,Diesel,Individual,Manual,First Owner,4.512820512820513,1248.0,75.0,5,325000.0
Mahindra,2011,90000.0,Diesel,Individual,Manual,Third Owner,7.3029045643153525,2179.0,120.0,8,450000.0
Hyundai,2015,50000.0,Petrol,Individual,Manual,First Owner,5.1489146895507325,1086.0,68.05,5,310000.0
Honda,2013,90000.0,Diesel,Individual,Manual,Third Owner,3.4108527131782944,1498.0,98.6,5,250000.0
Maruti,2015,115000.0,Diesel,Individual,Manual,Second Owner,3.3095148552087252,1248.0,74.0,5,420000.0
Hyundai,2013,150000.0,Petrol,Individual,Automatic,Second Owner,6.8,1396.0,98.6,5,330000.0
Maruti,2015,68000.0,Petrol,Individual,Manual,Second Owner,5.000000000000001,1197.0,81.8,5,405000.0
Mahindra,2013,90000.0,Diesel,Individual,Manual,Second Owner,5.513784461152882,2523.0,62.1,7,400000.0
Honda,2010,110000.0,Petrol,Individual,Automatic,Third Owner,6.538461538461539,1497.0,116.3,5,409999.0
Mahindra,2013,70000.0,Diesel,Individual,Manual,Second Owner,5.513784461152882,2523.0,62.1,7,500000.0
Mahindra,2011,80000.0,Diesel,Individual,Manual,Third Owner,5.827814569536424,2179.0,140.0,7,590000.0
Hyundai,2006,118000.0,Petrol,Individual,Manual,First Owner,5.691964285714286,1086.0,62.1,5,80000.0
Hyundai,2007,100000.0,Petrol,Individual,Manual,Second Owner,5.1489146895507325,1086.0,68.05,5,135000.0
Maruti,2004,70000.0,Petrol,Individual,Manual,Second Owner,5.396825396825397,998.0,67.1,5,70000.0
Maruti,2004,77000.0,Petrol,Individual,Manual,Third Owner,6.335403726708074,796.0,37.0,4,45000.0
Maruti,2018,35500.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,650000.0
Maruti,2018,17500.0,Petrol,Individual,Manual,First Owner,4.973183812774256,998.0,67.04,5,400000.0
Maruti,2017,27000.0,Petrol,Individual,Manual,First Owner,4.258872651356993,998.0,67.05,5,350000.0
Hyundai,2017,60000.0,Diesel,Individual,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,550000.0
Maruti,2016,25000.0,Petrol,Individual,Manual,First Owner,4.973183812774256,998.0,67.04,5,350000.0
Maruti,2015,80000.0,Diesel,Individual,Manual,First Owner,3.3095148552087252,1248.0,74.0,5,459999.0
Maruti,2012,60000.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,185000.0
Volkswagen,2013,38000.0,Diesel,Individual,Manual,First Owner,3.9873130946986857,1199.0,73.9,5,550000.0
Maruti,2012,100000.0,others,Individual,Manual,Second Owner,3.2442748091603053,998.0,58.2,5,300000.0
Maruti,2012,60000.0,Petrol,Individual,Manual,Third Owner,6.071428571428571,796.0,34.2,8,175000.0
Toyota,2011,110000.0,Diesel,Individual,Manual,First Owner,6.875,2494.0,102.0,8,900000.0
Honda,2016,92000.0,Diesel,Individual,Manual,First Owner,4.018264840182649,1498.0,98.6,7,900000.0
Mahindra,2012,180000.0,Diesel,Individual,Manual,Third Owner,5.513784461152882,2523.0,62.1,9,550000.0
Maruti,2018,10000.0,Petrol,Individual,Manual,First Owner,4.766355140186916,1197.0,83.1,5,625000.0
Maruti,2017,35000.0,Petrol,Individual,Manual,Second Owner,4.129554655870446,796.0,47.3,5,310000.0
Maruti,2017,35000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.0,5,500000.0
Hyundai,2016,23000.0,Diesel,Individual,Manual,First Owner,3.6666666666666665,1120.0,70.0,5,610000.0
Tata,2012,150000.0,Diesel,Individual,Manual,Third Owner,4.609743321110529,1396.0,69.0,5,150000.0
Hyundai,2015,70000.0,Diesel,Individual,Manual,First Owner,3.606557377049181,1120.0,71.0,5,480000.0
Hyundai,2017,40000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,650000.0
Hyundai,2012,100000.0,Diesel,Individual,Manual,Second Owner,4.018264840182649,1396.0,90.0,5,290000.0
Maruti,2017,50000.0,Petrol,Individual,Manual,Second Owner,4.129554655870446,796.0,47.3,5,300000.0
Maruti,2010,120000.0,Diesel,Individual,Manual,others,4.559585492227979,1248.0,73.9,5,270000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,Second Owner,3.606557377049181,1120.0,71.0,5,400000.0
Maruti,2015,28000.0,Petrol,Individual,Manual,Second Owner,4.485488126649077,796.0,47.3,5,280000.0
Maruti,2009,60000.0,Petrol,Individual,Manual,Third Owner,5.828571428571428,1298.0,85.8,5,250000.0
Maruti,2012,80000.0,Diesel,Individual,Manual,Second Owner,4.559585492227979,1248.0,73.9,5,495000.0
Ford,2018,12000.0,Diesel,Individual,Automatic,First Owner,8.065994500458295,3198.0,197.0,7,3250000.0
Honda,2019,4500.0,Petrol,Individual,Manual,First Owner,5.230769230769231,1199.0,88.76,5,700000.0
Tata,2013,70000.0,Diesel,Individual,Manual,First Owner,3.52,1396.0,69.0,5,310000.0
Renault,2017,120000.0,Diesel,Individual,Manual,First Owner,4.428787116255662,1461.0,83.8,5,650000.0
Honda,2015,80000.0,Petrol,Individual,Automatic,First Owner,5.368421052631579,1199.0,88.7,5,600000.0
